setting_id,setting_label,source_run_name,proxy,proxy_label,outcome,outcome_label,horizon,beta,r2,rmse,n
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,x_over_weighted_depth,x/weighted depth,propagation,propagation,30.0,-0.0001209098358574129,-4.3938346574012854e-05,2.7836694762980216,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,x_over_weighted_depth,x/weighted depth,propagation,propagation,75.0,-0.0020298314298428204,-0.00011313792074418849,2.8466305991904526,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,x_over_weighted_depth,x/weighted depth,propagation,propagation,150.0,0.002342949288399729,2.1846867557795413e-05,2.9696680028164835,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,0.0,-7.771213062492005,0.8974026024442666,1.122118478188953,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,10.0,-7.704292420645925,0.5192060131927336,3.1657353579692105,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,30.0,-7.710504020234693,0.5406735882028271,3.0349005069494464,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,75.0,-7.743599973518901,0.5338376185984006,3.0900188329296174,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,150.0,-7.725771949766994,0.5180017413052178,3.1825426768227576,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,mechanics,mechanics,0.0,-7.771213062492005,0.8974026024442666,1.122118478188953,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,propagation,propagation,0.0,0.0,,0.0,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,propagation,propagation,10.0,0.06692064184607859,-0.00015471000554700964,2.9392745362292696,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,propagation,propagation,30.0,0.06070904225731032,4.2737026240913245e-05,2.783548841189623,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,propagation,propagation,75.0,0.027613088973102145,-0.00011457182119456455,2.846632639851294,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,signed_sqrt_full_depth,sqrt-full,propagation,propagation,150.0,0.045441112725009655,4.178441645530384e-05,2.9696383980716425,1056
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,total_impact,total impact,0.0,-1.0,1.0,0.0,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,total_impact,total impact,10.0,-0.9972993827160493,0.5854853662639166,3.343838619568749,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,total_impact,total impact,30.0,-1.001273148148148,0.6135717003741641,3.166678726703471,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,total_impact,total impact,75.0,-1.0043788580246913,0.6046368184865495,3.236539148771154,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,total_impact,total impact,150.0,-0.9968171296296297,0.5809499321736418,3.373932058088105,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,mechanics,mechanics,0.0,-1.0,1.0,0.0,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,propagation,propagation,0.0,0.0,,0.0,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,propagation,propagation,10.0,0.002700617283950617,-0.0003122313750609784,3.343838619568749,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,propagation,propagation,30.0,-0.0012731481481481483,-5.43840451168176e-05,3.166678726703471,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,propagation,propagation,75.0,-0.004378858024691358,-0.00014657760216740812,3.236539148771154,816
extended_ladder_huge_liq50_max16000_20260514_201244,"huge-liq
L=50, |x|<=16000",extended_ladder_huge_liq50_max16000_20260514_201244,neg_walk_proxy,-walk proxy,propagation,propagation,150.0,0.00318287037037037,1.2946940877389679e-05,3.373932058088105,816
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,total_impact,total impact,0.0,-0.009797530700591925,0.6877565089884085,0.8848670342074642,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,total_impact,total impact,10.0,-0.009303052389787084,0.38826736813409535,1.5651978700105644,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,total_impact,total impact,30.0,-0.009081721000088347,0.4157629208284066,1.4429964459332743,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,total_impact,total impact,75.0,-0.008743484406749713,0.4073415694411293,1.413647599255539,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,total_impact,total impact,150.0,-0.008455738139411608,0.39752425219420207,1.3952567464749566,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,mechanics,mechanics,0.0,-0.009797530700591925,0.6877565089884085,0.8848670342074642,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,propagation,propagation,0.0,0.0,,0.0,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,propagation,propagation,10.0,0.0004944783108048414,0.002407654958712646,1.3340741423521927,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,propagation,propagation,30.0,0.0007158097005035781,0.006114391996640989,1.2148635241491479,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,propagation,propagation,75.0,0.0010540462938422122,0.013405477150460254,1.2116658067592037,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_lots,x lots,propagation,propagation,150.0,0.0013417925611803163,0.02152345549129464,1.2117537402583305,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,total_impact,total impact,0.0,-7.267790724107362,0.9704029126740769,0.2724305490861941,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,total_impact,total impact,10.0,-6.906033938502287,0.5486372946878034,1.3444704465191777,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,total_impact,total impact,30.0,-6.742346473761084,0.5875993007818233,1.2123566519732885,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,total_impact,total impact,75.0,-6.493631927348138,0.5761158360026063,1.195535627018903,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,total_impact,total impact,150.0,-6.312562067470762,0.5681044687163399,1.1813367149931684,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,mechanics,mechanics,0.0,-7.267790724107362,0.9704029126740769,0.2724305490861941,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,propagation,propagation,0.0,0.0,,0.0,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,propagation,propagation,10.0,0.3617567856050749,0.0033246687677870312,1.3334608428999497,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,propagation,propagation,30.0,0.5254442503462787,0.00848045949047227,1.2134165961247185,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,propagation,propagation,75.0,0.774158796759225,0.01854576525639562,1.2085052149583184,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_full_depth,x/full depth,propagation,propagation,150.0,0.9552286566366012,0.02798015920714647,1.2077491043303572,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,total_impact,total impact,0.0,-2.1213163744721335,0.9651483271188305,0.29562634455221526,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,total_impact,total impact,10.0,-2.00673058245081,0.540806447763639,1.3560831352323526,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,total_impact,total impact,30.0,-1.959968087839456,0.5796861172387475,1.2239327917519096,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,total_impact,total impact,75.0,-1.8856827522139907,0.5671626931188305,1.2080955086871799,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,total_impact,total impact,150.0,-1.8339802194715382,0.5598113547614554,1.1926246028919563,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,mechanics,mechanics,0.0,-2.1213163744721335,0.9651483271188305,0.29562634455221526,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,propagation,propagation,0.0,0.0,,0.0,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,propagation,propagation,10.0,0.11458579202132368,0.003903522102673196,1.33307356013198,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,propagation,propagation,30.0,0.16134828663267758,0.009343914182346036,1.2128881353072638,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,propagation,propagation,75.0,0.23563362225814294,0.02005904392445912,1.2075731742232512,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_top_depth,x/top depth,propagation,propagation,150.0,0.287336155000595,0.029558239976986922,1.206768311677941,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,total_impact,total impact,0.0,-0.4991580925133613,0.920097668464101,0.4476216098820065,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,total_impact,total impact,10.0,-0.4687148679048297,0.5079901937182352,1.4037032444101543,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,total_impact,total impact,30.0,-0.4586548483400308,0.5465637140190052,1.2712437738435953,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,total_impact,total impact,75.0,-0.4411554868983574,0.5344762505228565,1.2528810708229698,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,total_impact,total impact,150.0,-0.4297748231005792,0.5293067441436072,1.2332562761303214,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,mechanics,mechanics,0.0,-0.4991580925133613,0.920097668464101,0.4476216098820065,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,propagation,propagation,0.0,0.0,,0.0,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,propagation,propagation,10.0,0.03044322460853163,0.004755853656405407,1.3325031014234259,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,propagation,propagation,30.0,0.04050324417333056,0.010145267094759935,1.2123974765969685,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,propagation,propagation,75.0,0.05800260561500392,0.02092729311185415,1.2070380875088338,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,x_over_weighted_depth,x/weighted depth,propagation,propagation,150.0,0.06938326941278207,0.029674542469827148,1.206695996999191,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,0.0,-4.2272117518295795,0.9386645929697532,0.3921813567347077,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,10.0,-3.9894280336742605,0.5234847845986624,1.3814234072139906,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,30.0,-3.8602827617348314,0.5507466082652998,1.265366654394374,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,75.0,-3.6829985307202544,0.5298986518534328,1.2590259310826468,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,total_impact,total impact,150.0,-3.5147585503286636,0.5035698191279365,1.2665240321258453,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,mechanics,mechanics,0.0,-4.2272117518295795,0.9386645929697532,0.3921813567347077,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,propagation,propagation,0.0,0.0,,0.0,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,propagation,propagation,10.0,0.23778371815531985,0.004119971585313742,1.3329287153476361,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,propagation,propagation,30.0,0.36692899009474855,0.01185806097277764,1.2113480872322877,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,propagation,propagation,75.0,0.5442132211093261,0.026208172443633493,1.2037784516548555,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,signed_sqrt_full_depth,sqrt-full,propagation,propagation,150.0,0.7124532015009162,0.04452342774777429,1.1974273696651245,12600
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,total_impact,total impact,0.0,-1.0,1.0,0.0,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,total_impact,total impact,10.0,-0.9427780195434585,0.5582050101622478,1.5502116966380435,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,total_impact,total impact,30.0,-0.9145309965581359,0.5921469165084825,1.4028121886292129,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,total_impact,total impact,75.0,-0.8756181508881592,0.575391736404784,1.3902600245190861,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,total_impact,total impact,150.0,-0.8450765518059896,0.5579756962230422,1.3901713795789825,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,mechanics,mechanics,0.0,-1.0,1.0,0.0,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,propagation,propagation,0.0,0.0,,0.0,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,propagation,propagation,10.0,0.05722198045654152,0.004585342119219349,1.5502116966380435,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,propagation,propagation,30.0,0.08546900344186414,0.012422186400564916,1.4028121886292129,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,propagation,propagation,75.0,0.1243818491118408,0.02657386201782619,1.3902600245190861,9249
overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,neg_walk_proxy,-walk proxy,propagation,propagation,150.0,0.15492344819401035,0.040674494918302884,1.3901713795789825,9249
